gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CROCC	0.1738	0.1848	0.0916	0.1004
SPEN	0.6296	0.277	0.5504	0.2056
CDC42	0.2764	0.2762	0.2306	0.226
ARHGEF10L	0.0054	0.0022	0.0072	0.0058
EIF4G3	0.4624	0.6176	0.419	0.5724
RAP1GAP	0.3406	0.3038	0.0629	0.0819
CAPZB	0.0638	0.077	0.0261	0.0377
CROCCP3	0.1598	0.1542	0.1222	0.1396
NUDC	0.0853	0.1754	0.0827	0.1844
USP48	0.0885	0.1392	0.0714	0.1396
DNAJC16	0.0933	0.0896	0.0457	0.0652
OPRD1	0.0731	0.0741	0.0967	0.0837
SRSF4	0.409	0.7226	0.4028	0.6818
PLEKHM2	0.167	0.0978	0.1084	0.0566
SDHB	0.0327	0.0358	0.0041	0.0044
IGSF21	0.0033	0.0087	0.0025	0.0126
RSRP1	0.0145	0.0187	0.007	0.0082
STMN1	0.47	0.4584	0.4556	0.4374
MAN1C1	0.0432	0.0281	0.0337	0.0192
DHDDS	0.2122	0.5576	0.1334	0.4492
ARID1A	0.0721	0.0421	0.0141	0.0182
STX12	0.0205	0.0276	0.006	0.012
HNRNPR	0.0739	0.0941	0.0259	0.0624
DNAJC8	0.7568	0.5734	0.6922	0.4608
AHDC1	0.351	0.4006	0.0693	0.1
UBR4	0.0591	0.0495	0.0348	0.027
HP1BP3	0.127	0.1254	0.0153	0.0202
ATP5IF1	0.0153	0.0095	0.0069	0.0069
EPHB2	0.1378	0.3698	0.1358	0.3176
SRRM1	0.177	0.262	0.0768	0.1426
SH3BGRL3	0.182	0.1328	0.1428	0.103
RPL11	0.8756	0.882	0.8364	0.8108
EYA3	0.8168	0.8998	0.7772	0.857
NBL1	0.5466	0.8084	0.2986	0.687
PINK1	0.4142	0.3314	0.3594	0.2642
EPB41	0.0639	0.0504	0.0012	0.0013
ATP13A2	0.2614	0.2018	0.055	0.0464
CAMK2N1	0.2064	0.2634	0.0418	0.0659
LUZP1	0.0112	0.0058	0.0051	0.0047
OTUD3	0.426	0.2772	0.0318	0.0331
TRNAU1AP	0.2028	0.1282	0.0322	0.0144
TMEM50A	0.8742	0.7906	0.8772	0.7972
SRSF10	0.1584	0.0883	0.0279	0.0467
DDI2	0.4684	0.5622	0.4404	0.5212
HMGN2	0.7568	0.828	0.677	0.7844
PHACTR4	0.243	0.239	0.1074	0.1156
MACO1	0.402	0.7058	0.3112	0.6468
NBPF1	0.5806	0.4756	0.5828	0.533
EMC1-AS1	0.7188	0.8472	0.5336	0.7394
UQCRHL	0.6608	0.6174	0.563	0.5114
_ENSG00000235912	0.4418	0.621	0.3868	0.5724
SCMH1	0.9608	0.951	0.9436	0.9502
NCDN	0.2696	0.477	0.117	0.3524
KPNA6	0.3652	0.3292	0.1252	0.158
TRAPPC3	0.0122	0.0149	0.0171	0.0187
THRAP3	0.4724	0.2974	0.2942	0.1358
SNRNP40	0.0011	0.0011	7e-04	0.0016
NFYC	0.743	0.756	0.619	0.6512
EIF2B3	0.379	0.3622	0.0943	0.1096
SMAP2	0.7082	0.834	0.4374	0.715
POMGNT1	0.7554	0.5762	0.7744	0.599
MAST2	0.107	0.0885	0.0873	0.069
S100PBP	0.9024	0.8134	0.7348	0.6382
DLGAP3	0.438	0.3814	0.408	0.3354
SFPQ	0.5458	0.3756	0.1136	0.1092
MAP7D1	0.8762	0.888	0.773	0.8196
RLF	0.0035	0.0043	0.0025	0.0027
ATP6V0B	0.647	0.5176	0.5658	0.3994
ERI3	0.771	0.7806	0.6174	0.6684
PTCH2	0.0248	0.0629	0.0167	0.0501
PRDX1	0.9834	0.94	0.9788	0.9372
ADGRB2	0.9968	0.7388	0.9894	0.4902
ZCCHC17	0.3908	0.474	0.2846	0.394
FABP3	0.3578	0.298	0.2996	0.262
KHDRBS1	0.0903	0.0464	0.0098	0.0152
CSMD2	0.4318	0.5162	0.4206	0.5212
PSMB2	0.5802	0.4858	0.5736	0.4724
AGO3	0.1114	0.0622	0.0839	0.0459
ST3GAL3	0.2162	0.2106	0.1332	0.1402
HIVEP3	0.9782	0.9582	0.9742	0.9442
MACF1	0.3102	0.5676	0.3522	0.6112
PPT1	0.9416	0.938	0.941	0.9296
LRRC41	0.0392	0.0276	0.0461	0.0306
NASP	0.7014	0.9918	0.6778	0.9824
PUM1	0.0461	0.0458	0.0083	0.0116
YARS1	0.354	0.3454	0.0854	0.0933
PHC2	0.8586	0.5636	0.8666	0.5916
AGO4	0.186	0.1062	0.0096	0.0035
KIAA0319L	0.145	0.1908	0.0495	0.0771
AZIN2	0.0919	0.2134	0.0543	0.1572
RPS8	0.8892	0.9586	0.8438	0.9442
ZMYM4	0.5662	0.6946	0.4142	0.5758
RHBDL2	0.1334	0.1504	0.0175	0.0173
GPBP1L1	0.9254	0.8752	0.8624	0.8168
BSDC1	0.2896	0.3576	0.1008	0.2448
FNDC5	0.21	0.2544	0.1138	0.1492
ZSWIM5	0.9072	0.957	0.8758	0.9462
SDC3	0.222	0.1992	0.0814	0.0627
SYNC	0.595	0.6546	0.3952	0.4528
RBBP4	0.696	0.769	0.6898	0.8034
SMIM12	0.1218	0.118	0.054	0.044
GRIK3	0.0963	0.0751	0.1204	0.0874
MEAF6	0.6276	0.6792	0.5282	0.6002
NDUFS5	0.6408	0.616	0.6176	0.5936
UQCRH	0.791	0.7	0.78	0.6432
AKIRIN1	0.2728	0.165	0.1522	0.0738
ZBTB8OS	0.8628	0.781	0.756	0.6652
RIMKLA	0.5616	0.4924	0.4414	0.4156
EPHA10	0.0665	0.0401	0.0656	0.0432
CCDC30	0.3576	0.4664	0.228	0.3414
RNF220	0.2742	0.2106	0.2648	0.2308
STK40	0.0101	0.0107	0.01	0.0119
FOXJ3	0.7058	0.8656	0.5778	0.7778
INPP5B	0.2036	0.2048	0.0269	0.0275
_ENSG00000228436	0.6046	0.5748	0.4242	0.4366
LRRC7	0.1448	0.3778	0.0907	0.2478
LRRC40	0.535	0.6486	0.2248	0.4808
NRDC	0.1726	0.1122	0.0114	0.0077
MKNK1	0.493	0.3994	0.1774	0.219
PGM1	0.0443	0.0883	0.01	0.0297
HSPB11	0.3744	0.3302	0.1062	0.1332
EPS15	0.589	0.9362	0.54	0.9176
SCP2	0.8946	0.9002	0.8848	0.9188
TMEM59	0.507	0.4578	0.457	0.4232
DOCK7	0.1158	0.138	0.0535	0.0667
DNAJC6	0.2984	0.3774	0.0646	0.1982
WLS	0.164	0.2412	0.1894	0.2496
SRSF11	0.3042	0.199	0.0188	0.0449
OSBPL9	0.3892	0.3704	0.414	0.4084
ANKRD13C	0.231	0.5628	0.19	0.5498
SGIP1	0.2426	0.144	0.2382	0.1666
ECHDC2	0.1396	0.2032	0.068	0.1074
RNF11	0.2712	0.3486	0.0655	0.159
ATPAF1	0.6752	0.9534	0.6338	0.946
ATG4C	0.401	0.5324	0.3998	0.5484
SPATA6	0.234	0.1508	0.0135	0.026
ZRANB2	0.6902	0.666	0.5594	0.512
PATJ	0.4074	0.6888	0.2618	0.6278
HOOK1	0.6182	0.7522	0.3984	0.6944
BTF3L4	0.4342	0.444	0.4142	0.4096
TUT4	0.8506	0.975	0.7934	0.9332
ITGB3BP	0.4016	0.3554	0.169	0.1484
SERBP1	0.5286	0.6734	0.399	0.5966
WDR78	0.0834	0.1334	0.0623	0.0942
ZFYVE9	0.1646	0.2886	0.0847	0.2288
LRP8	0.5854	0.6248	0.4446	0.5312
SSBP3	0.2728	0.3788	0.0909	0.2312
EFCAB14	0.157	0.1582	0.0349	0.0346
CMPK1	0.3656	0.5632	0.139	0.3976
ELAVL4	0.0406	0.03	0.017	0.0164
ZYG11B	0.1336	0.1284	0.0264	0.0206
USP24	0.1874	0.1678	0.1346	0.1166
PRKAA2	0.0849	0.0838	0.0169	0.0266
JAK1	0.968	0.9508	0.9168	0.9322
RAVER2	0.3384	0.2398	0.244	0.187
NFIA	0.45	0.4476	0.4026	0.374
MYSM1	0.1576	0.3478	0.0667	0.3234
TM2D1	0.472	0.4258	0.3336	0.247
RAB3B	0.6956	0.8908	0.6488	0.8632
NEGR1	0.175	0.2056	0.0577	0.0832
FGGY	0.8496	0.8344	0.7134	0.7814
DAB1	0.1312	0.1544	0.1216	0.154
PDE4B	0.0056	0.0043	0.0032	0.0025
FAF1	0.523	0.8308	0.4612	0.8212
ROR1	0.0548	0.0394	0.0469	0.0328
AGBL4	0.7036	0.5484	0.71	0.5364
MIER1	0.144	0.1546	0.0869	0.106
EFCAB7	0.7188	0.6504	0.5624	0.4774
ZRANB2-AS2	0.1474	0.1426	0.016	0.0124
GNG12-AS1	0.2884	0.3082	0.1406	0.1406
GCLM	0.5754	0.632	0.4708	0.6454
_ENSG00000036549	0.6754	0.8864	0.6688	0.8578
COL11A1	0.0944	0.0752	0.1244	0.1188
PKN2	0.0926	0.1834	0.0408	0.1252
EVI5	0.5054	0.1374	0.4796	0.124
USP33	0.0118	0.0082	0.002	0.004
SH3GLB1	0.6672	0.738	0.309	0.5418
ACADM	0.927	0.3012	0.9062	0.2612
ST6GALNAC5	0.724	0.8116	0.6442	0.7766
ADGRL2	0.2696	0.3888	0.1472	0.254
SSX2IP	0.1802	0.1522	0.0498	0.0425
ZNHIT6	0.9038	0.5016	0.878	0.388
ABCD3	0.4768	0.7336	0.292	0.7082
PTBP2	0.1616	0.1778	0.1062	0.1442
PLPPR5	0.0519	0.041	0.0112	0.0094
PLPPR4	0.1706	0.1906	0.0333	0.0562
OLFM3	0.1042	0.1004	0.0775	0.0737
RPL5	0.976	0.9372	0.963	0.9082
ODF2L	0.281	0.4988	0.0929	0.3672
TRMT13	0.5566	0.4888	0.3906	0.2846
LRRC39	0.1068	0.219	0.0305	0.13
ZNF644	0.8972	0.5546	0.7774	0.2404
RPAP2	0.118	0.0841	0.0103	0.0055
VAV3	0.2938	0.1896	0.3076	0.2034
TTLL7	0.3892	0.2334	0.0784	0.0762
FNBP1L	5e-04	0.0049	0.0012	0.0075
KYAT3	0.381	0.3884	0.197	0.241
GIPC2	0.1758	0.2164	0.1134	0.1618
ARHGAP29	0.7628	0.7284	0.7228	0.6704
SLC44A5	0.2322	0.2486	0.2366	0.238
RPL7P9	0.9204	0.8994	0.8876	0.8358
DBT	0.0482	0.0371	0.0463	0.0361
PRKACB	0.157	0.1208	0.0395	0.0237
PIGK	0.103	0.0953	0.0627	0.0571
LMO4	0.5154	0.632	0.234	0.4662
MTF2	0.4754	0.3254	0.5104	0.3572
DDAH1	0.9422	0.8354	0.923	0.7974
HS2ST1	0.2602	0.2512	0.2298	0.2252
AK5	0.5528	0.6562	0.4448	0.5706
DIPK1A	0.0501	0.062	0.0365	0.0423
MFSD14A	0.468	0.7478	0.2484	0.6088
FUBP1	0.1784	0.369	0.0692	0.3114
C1orf52	0.3516	0.3058	0.3106	0.2692
ZNF326	0.4826	0.4122	0.1096	0.132
HFM1	0.3568	0.2794	0.1182	0.0898
AGL	0.6214	0.69	0.5006	0.6272
EXTL2	0.8222	0.8412	0.7504	0.8004
SLC30A7	0.3076	0.5718	0.2602	0.5128
EPHX4	0.7016	0.7734	0.6026	0.7024
GLMN	0.2364	0.2552	0.0427	0.0466
ERICH3	0.5292	0.5924	0.3204	0.4752
MIGA1	0.466	0.4814	0.425	0.3608
SELENOF	0.6686	0.8522	0.6142	0.8826
ST6GALNAC3	0.2328	0.67	0.2668	0.6746
RNPC3	0.417	0.4092	0.3038	0.333
DPYD	0.3148	0.2402	0.3386	0.2658
BTBD8	0.6084	0.6402	0.3006	0.3672
LRRC8B	0.8836	0.9524	0.7384	0.9176
CCDC18-AS1	0.8808	0.8266	0.8002	0.7656
SLC44A3-AS1	0.445	0.5416	0.2962	0.4414
_ENSG00000224550	0.0936	0.1886	0.0299	0.0808
MIR137HG	0.3542	0.7252	0.2378	0.6522
_ENSG00000232825	0.8916	0.8312	0.8874	0.8082
LINC01725	0.5236	0.1326	0.404	0.0827
AMY2B	0.357	0.5286	0.366	0.5132
ST7L	0.7074	0.4238	0.5876	0.3006
CSDE1	0.129	0.1398	0.0442	0.0557
SARS1	0.4152	0.3278	0.3752	0.2574
SIKE1	0.434	0.5738	0.1952	0.4378
GNAI3	0.3166	0.4	0.1022	0.2184
RSBN1	0.1596	0.1738	0.0266	0.0413
MAGI3	0.422	0.3076	0.2234	0.2102
WDR47	0.605	0.9404	0.4294	0.9224
STXBP3	0.4212	0.4492	0.2506	0.3326
KIAA1324	0.2094	0.1618	0.1046	0.0989
ATP5PB	0.9266	0.7806	0.9154	0.7854
RAP1A	0.0316	0.0344	0.0286	0.0372
CAPZA1	0.2782	0.252	0.2696	0.2584
BCAS2	0.0329	0.0741	0.0516	0.1092
PHTF1	0.0315	0.0774	0.0252	0.0724
TTF2	0.0779	0.1452	0.0227	0.0724
GPR89A	0.0322	0.022	0.0018	0.0015
GPSM2	0.2002	0.22	0.0195	0.0318
CHD1L	0.1884	0.196	0.1346	0.136
PRPF38B	0.77	0.755	0.5628	0.598
SORT1	0.2686	0.37	0.3096	0.4232
LAMTOR5	0.6358	0.631	0.5912	0.579
CEPT1	0.0278	0.0299	0.0091	0.0176
CTTNBP2NL	0.0851	0.0702	0.0384	0.021
CELSR2	0.383	0.517	0.2438	0.3844
FAM102B	0.3216	0.4224	0.119	0.2184
HIPK1	0.1484	0.2204	0.0446	0.0921
SLC22A15	0.8728	0.8464	0.8414	0.8278
ATP1A1	0.807	0.9528	0.733	0.9234
AHCYL1	0.1	0.1726	0.0275	0.0758
KCND3	0.9144	0.8154	0.9066	0.8246
SRGAP2C	0.2606	0.1652	0.0588	0.0473
KCNA2	0.232	0.3278	0.0815	0.1304
SRGAP2B	0.2414	0.175	0.0411	0.0398
GDAP2	0.7882	0.8784	0.579	0.7808
SLC6A17	0.3398	0.4584	0.1292	0.2388
TRIM33	0.7922	0.9582	0.6706	0.9268
MAN1A2	0.4472	0.4862	0.2356	0.3256
LRIG2	0.1016	0.2202	0.0295	0.1416
_ENSG00000223804	0.9884	0.952	0.9654	0.8912
_ENSG00000224363	0.4746	0.4796	0.3654	0.3734
SLC16A1-AS1	0.4158	0.664	0.1622	0.5046
LINC02798	0.5994	0.6284	0.4684	0.4886
WARS2-AS1	0.8732	0.9858	0.7868	0.9796
RNF115	0.255	0.2706	0.0797	0.1
SEC22B	0.0499	0.0555	0.0268	0.0305
NBPF12	0.5404	0.506	0.2018	0.2828
_ENSG00000274642	0.1778	0.1816	0.1722	0.1938
_ENSG00000275131	0.0396	0.0647	0.0149	0.0328
HYDIN2	0.3772	0.376	0.116	0.1672
LINC01632	0.42	0.571	0.2724	0.4416
PLEKHO1	0.3732	0.316	0.1176	0.092
ASH1L	0.5704	0.4124	0.543	0.3842
GON4L	0.2124	0.24	0.0232	0.0283
ARHGEF2	0.6966	0.8712	0.6408	0.8114
MEF2D	0.3026	0.2886	0.1952	0.2182
C1orf61	0.522	0.6372	0.3986	0.5078
DAP3	0.1524	0.1256	0.0221	0.015
KHDC4	0.0349	0.0411	0.0074	0.0071
BCAN	0.0355	0.0357	0.0157	0.0227
ARHGEF11	0.2088	0.2564	0.1566	0.2054
SYT11	0.1604	0.0887	0.1606	0.0822
VPS45	0.5934	0.8276	0.4998	0.7922
PRCC	0.6048	0.8666	0.513	0.8468
ECM1	0.1686	0.2792	0.1668	0.2866
SNX27	0.0335	0.0246	0.0043	0.0032
SETDB1	0.3248	0.2412	0.0722	0.0626
PI4KB	0.7264	0.975	0.6874	0.9758
PIP5K1A	0.2282	0.2192	0.093	0.1514
ENSA	0.9778	0.8214	0.9728	0.8128
ARNT	0.1968	0.125	0.1784	0.1054
POGZ	0.1374	0.2	0.0603	0.2038
GABPB2	0.9948	0.7278	0.992	0.595
ATP8B2	0.3002	0.3368	0.1836	0.2676
JTB	0.3262	0.1702	0.1088	0.029
TPM3	0.3886	0.5228	0.3706	0.501
HAX1	0.4842	0.6724	0.3268	0.5148
C1orf43	0.4208	0.4698	0.2216	0.2756
GATAD2B_ENSG00000143614	0.713	0.6106	0.6258	0.5112
INTS3_ENSG00000143624	0.2102	0.0922	0.1402	0.0378
SV2A	0.1852	0.2118	0.0779	0.0788
PSMD4	0.6026	0.5814	0.5008	0.4872
THEM4	0.0497	0.096	0.0214	0.0515
ADAR	0.1176	0.0876	0.0832	0.0649
FDPS	0.045	0.0409	0.0213	0.0154
RUSC1	0.4844	0.638	0.3196	0.4898
LMNA	0.0073	0.0054	0.0097	0.0096
RPRD2	0.8464	0.976	0.8328	0.9762
YY1AP1	0.1952	0.1548	0.0468	0.0393
CCT3	0.757	0.7224	0.6874	0.6278
PDE4DIP	0.0272	0.0542	0.0206	0.0476
GPR89B	0.0542	0.0303	0.0046	0.0028
CDC42SE1	0.121	0.161	0.0625	0.084
DENND4B	0.971	0.9076	0.9484	0.8458
SMG5	0.0883	0.0497	0.1182	0.0732
MLLT11	0.9712	0.9648	0.9694	0.952
_ENSG00000215861	0.1014	0.0815	0.0493	0.0417
_ENSG00000227733	0.2688	0.292	0.1102	0.1476
OTUD7B	0.2948	0.1698	0.0517	0.1108
MRPS21	0.7066	0.7296	0.6268	0.624
LINC01138	0.7994	0.7966	0.7066	0.7368
_ENSG00000274265	0.532	0.5806	0.371	0.4836
LINC00869	0.9134	0.91	0.8342	0.8618
KIFAP3	0.1014	0.0744	0.0392	0.0284
KLHL20	0.192	0.0733	0.0777	0.0227
SUCO	0.9706	0.7074	0.9422	0.5596
TNR	0.3628	0.4694	0.3302	0.4058
CACYBP	0.3866	0.6738	0.34	0.6366
RGS4	0.386	0.5652	0.2302	0.4368
BLZF1	0.347	0.3156	0.2082	0.1566
PRRC2C	0.7372	0.7152	0.5592	0.4826
ATF6	0.0697	0.0457	0.076	0.0681
COPA	0.1696	0.1526	0.1944	0.1738
PIGC	0.2342	0.2478	0.0275	0.0288
RC3H1	0.3388	0.3034	0.0468	0.0526
ATP1B1	0.283	0.3716	0.17	0.225
TIPRL	0.5036	0.5754	0.49	0.5552
NME7	0.9418	0.9674	0.908	0.966
MPC2	0.0773	0.0862	0.0971	0.1126
DCAF6	0.7938	0.5672	0.7624	0.5344
UCK2	0.3668	0.3452	0.3568	0.3112
TMCO1	0.9808	0.973	0.974	0.927
POU2F1	0.0908	0.1128	0.1024	0.1334
MGST3	0.4682	0.5216	0.3046	0.3698
COP1	0.5028	0.6678	0.4936	0.6802
RGS5	0.404	0.4054	0.3142	0.3164
SDHC	0.0804	0.093	0.0652	0.0703
PFDN2	0.8588	0.9992	0.782	0.9982
RABGAP1L	0.266	0.1654	0.3076	0.1908
UHMK1	0.3066	0.3876	0.1384	0.2094
NDUFS2	0.2182	0.2544	0.2154	0.2204
CADM3	0.4808	0.8352	0.334	0.7624
IGSF8	0.459	0.5588	0.3118	0.4452
PEA15	0.199	0.327	0.1256	0.2268
PBX1	0.006	8e-04	0.0096	0.0023
FAM78B	0.7706	0.9822	0.7818	0.9794
DNM3	0.566	0.5896	0.4284	0.4682
NOS1AP	0.8904	0.8698	0.8538	0.8442
_ENSG00000203739	0.9638	0.7196	0.946	0.6686
GAS5	0.6498	0.6884	0.4732	0.497
PCP4L1	0.6552	0.4154	0.6726	0.4502
TPR	0.4332	0.3394	0.3328	0.3222
ZC3H11A	0.4942	0.647	0.2048	0.4488
RASAL2	0.2598	0.2702	0.0879	0.1456
PPP1R12B	0.6508	0.5226	0.6858	0.5224
RALGPS2	0.0717	0.0693	0.0445	0.0399
ANGPTL1	0.5648	0.5544	0.288	0.2342
FAM20B	0.0205	0.0113	0.0158	0.0084
EDEM3	0.3516	0.4464	0.125	0.2716
C1orf21	0.755	0.7594	0.7198	0.735
SWT1	0.169	0.2922	0.0678	0.1924
IVNS1ABP	0.9022	0.7752	0.7938	0.6666
SMG7	0.3414	0.3374	0.0503	0.0903
RO60	0.0585	0.0316	0.0483	0.0264
UCHL5	0.5712	0.7304	0.3884	0.6268
TMEM9	0.2904	0.3746	0.1506	0.2252
KDM5B	0.1418	0.0437	0.0969	0.0453
KLHL12	0.3802	0.2412	0.4156	0.2566
CAMSAP2	0.141	0.0868	0.0306	0.0268
DSTYK	0.4978	0.5686	0.3628	0.4508
NAV1	0.2016	0.3024	0.171	0.2648
CDC73	0.3252	0.4792	0.2142	0.3916
TIMM17A	0.6202	0.5496	0.5786	0.5262
CRB1	0.0439	0.0428	0.0071	0.0059
STX6	0.0374	0.0972	0.0212	0.0661
DHX9	0.1596	0.2008	0.0531	0.0814
CEP350	0.1976	0.1004	0.153	0.061
LAMC1	0.4352	0.687	0.3776	0.6426
ABL2	0.8996	0.4744	0.872	0.514
XPR1	0.8136	0.8846	0.7076	0.827
RGL1	0.7468	0.9052	0.7254	0.8952
PPFIA4	0.0105	0.0074	0.0041	0.0048
PLEKHA6	0.4934	0.5778	0.4496	0.545
ARL8A	0.4138	0.6748	0.1802	0.498
NEK7	0.1654	0.2222	0.162	0.2014
ASTN1	0.2324	0.2708	0.1618	0.1922
NMNAT2	0.1168	0.0905	0.0344	0.0291
ODR4	0.4766	0.698	0.3562	0.629
BRINP3	0.1836	0.4614	0.1898	0.4364
KCNT2	0.5802	0.356	0.512	0.2402
NFASC	0.0844	0.0839	0.0648	0.0577
TOR1AIP2	0.0074	0.003	0.0061	0.0033
LRRN2	0.2196	0.2306	0.1896	0.2016
ZBTB41	0.0892	0.0757	0.0281	0.0267
CNTN2	0.0636	0.0297	0.0348	0.0271
CACNA1E	0.5672	0.461	0.5268	0.38
MDM4	0.681	0.8204	0.6646	0.784
IPO9	0.8662	0.8566	0.7792	0.8658
COLGALT2	0.389	0.6812	0.4136	0.6962
BRINP2	0.0592	0.0165	0.0529	0.0136
DENND1B	0.2442	0.1074	0.1546	0.0576
_ENSG00000227579	0.1844	0.1874	0.0683	0.1136
_ENSG00000229739	0.5298	0.3562	0.3426	0.2154
MIR181A1HG	0.449	0.4646	0.3508	0.3848
ACBD6	0.9556	0.664	0.9452	0.6092
_ENSG00000231767	0.7792	0.8128	0.7238	0.7304
IPO9-AS1	0.2374	0.327	0.1106	0.1478
NUP133	0.0015	0.0022	5e-04	0.0011
NUCKS1	0.189	0.311	0.0633	0.155
PLXNA2	0.0756	0.0282	0.0879	0.0441
TGFB2	0.2234	0.1696	0.2188	0.1696
GPATCH2	8e-04	0.0026	0.0021	0.0041
MARK1	0.366	0.5906	0.2158	0.5152
CD46	0.29	0.3114	0.163	0.2602
RCOR3	0.7742	0.6618	0.525	0.3966
NSL1	0.0881	0.0519	0.0292	0.0518
RAB3GAP2	0.0216	0.0138	0.0309	0.0235
LPGAT1	0.2038	0.4238	0.0628	0.3008
EPRS1	0.3464	0.3072	0.2876	0.2252
KCTD3	0.2192	0.3314	0.105	0.2674
RPS6KC1	0.7926	0.9836	0.7726	0.9792
LYPLAL1	0.5564	0.519	0.4954	0.5648
SYT14	0.1336	0.1418	0.0375	0.0499
KCNH1	0.9784	0.8066	0.9802	0.8098
SUSD4	0.8432	0.9126	0.7786	0.877
DUSP10	0.4046	0.3596	0.2888	0.389
SRP9	0.313	0.3162	0.309	0.313
NVL	0.0962	0.0714	0.0256	0.0198
FBXO28	0.2384	0.2556	0.0658	0.1946
ARF1	0.7324	0.9748	0.68	0.9686
GUK1	0.4242	0.2072	0.1116	0.027
CDC42BPA	0.271	0.2532	0.177	0.18
CNIH3	0.6084	0.5168	0.4264	0.3594
MIA3	0.6612	0.6274	0.5354	0.5112
ENAH	0.0625	0.0529	0.0075	0.0047
CCSAP	0.2302	0.258	0.0791	0.1392
FLVCR1	0.311	0.2496	0.316	0.2534
MRPL55	0.0457	0.0464	0.0092	0.0107
WDR26	0.573	0.7734	0.3634	0.6726
COQ8A	0.5418	0.5324	0.241	0.2894
RAB4A	0.4676	0.208	0.2066	0.0528
RNF187	0.3548	0.5202	0.104	0.2724
ACBD3	0.766	0.7314	0.7474	0.7048
ESRRG	0.0686	0.0993	0.029	0.0455
SLC30A10	0.7552	0.5494	0.7118	0.4716
TATDN3	0.4282	0.4856	0.1828	0.2534
MIR29B2CHG	0.6162	0.6766	0.5306	0.6078
MORF4L1P1	0.2084	0.251	0.1248	0.1416
SRGAP2	0.1466	0.1028	0.0802	0.0473
EIPR1	0.3044	0.205	0.142	0.0684
SH3YL1	0.31	0.603	0.2716	0.603
ARID4B	0.246	0.1002	0.1736	0.0564
SDCCAG8_ENSG00000054282	0.4722	0.6096	0.2572	0.482
TARBP1	0.5088	0.4334	0.2482	0.18
ERO1B	0.7598	0.6606	0.6414	0.556
LGALS8	0.191	0.1824	0.126	0.1242
MTR	0.617	0.72	0.5312	0.7634
SIPA1L2	0.1	0.183	0.0132	0.0478
AKT3_ENSG00000117020	0.8792	0.7316	0.8606	0.679
HEATR1	0.3772	0.5746	0.221	0.4922
CHRM3	0.927	0.7318	0.8994	0.6684
PCNX2	0.8992	0.996	0.8944	0.9946
KCNK1	0.276	0.3404	0.1986	0.2792
EGLN1	0.357	0.3292	0.2662	0.22
NTPCR	0.1564	0.0673	0.185	0.077
GALNT2	0.1164	0.0809	0.0703	0.061
TTC13	0.4504	0.2712	0.1982	0.1208
LYST	0.462	0.794	0.4282	0.6876
MAP3K21	0.8772	0.9964	0.797	0.9954
CEP170_ENSG00000143702	0.327	0.3942	0.0625	0.1448
GGPS1	0.3406	0.408	0.137	0.2034
HNRNPU	0.3006	0.1346	0.0078	0.0032
AHCTF1	0.4896	0.8028	0.509	0.868
FMN2	0.5502	0.634	0.5768	0.6372
KIF26B_ENSG00000162849	0.2828	0.2774	0.2548	0.2508
CNST	0.5118	0.5654	0.4812	0.517
