gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CCNL2	0.693165937235311	0.7502	0.5492	0.6966	0.5152	0.702	0.443	0.6878	0.4902
MTATP6P1	0.51591470469057	0.4504	0.3754	0.4894	0.3558	0.6332	0.7038	0.6444	0.701
NIPAL3	0.458467693606764	0.302	0.3326	0.2274	0.2652	0.2948	0.168	0.3038	0.1944
KDM1A	0.579414807976898	0.9898	0.9318	0.8842	0.807	0.7118	0.759	0.4236	0.5492
FBXO42	0.466538397703953	0.6616	0.4362	0.4642	0.265	0.7944	0.8916	0.763	0.8218
SPEN	0.189664020781719	0.4982	0.6126	0.373	0.5232	0.3104	0.3632	0.1124	0.2332
CDC42	0.469124762411424	0.7414	0.7762	0.6438	0.6788	0.575	0.5202	0.5802	0.5566
EIF4G3	0.98571647254471	0.3418	0.3396	0.3176	0.3156	0.8114	0.6754	0.7464	0.5972
RAP1GAP	0.549330187927944	0.6516	0.5302	0.6672	0.54	0.3376	0.465	0.1412	0.3282
CAPZB	0.474196613725279	0.5276	0.4742	0.5764	0.5192	0.1608	0.2254	0.144	0.2352
NUDC	0.232341329835363	0.433	0.5106	0.488	0.5502	0.3436	0.442	0.2874	0.358
USP48	0.721460922850466	0.6748	0.597	0.6686	0.663	0.2206	0.1426	0.2728	0.206
DNAJC16	0.490885258697196	0.0624	0.0965	0.0284	0.046	0.592	0.6594	0.6092	0.713
SRSF4	0.709871995034429	0.584	0.5752	0.5356	0.5344	0.7678	0.9808	0.891	0.9822
IGSF21	0.358602854726187	0.667	0.5474	0.6556	0.486	0.0977	0.0471	0.1416	0.0783
RSRP1	0.965135688647569	0.9128	0.906	0.809	0.7978	0.469	0.4052	0.427	0.3556
STMN1	0.662402941979793	0.395	0.3602	0.3274	0.2654	0.773	0.9288	0.8752	0.852
MAN1C1	0.561993429637835	0.1126	0.2162	0.1212	0.2018	0.7966	0.823	0.6812	0.7272
ARID1A	0.43333141693493	0.2316	0.2776	0.2814	0.345	0.318	0.2814	0.2062	0.1682
STX12	0.353231334873308	0.0888	0.1236	0.0438	0.0395	0.8828	0.8928	0.9898	0.9996
HNRNPR	0.716280021316275	0.1884	0.0874	0.2168	0.1046	0.3746	0.405	0.3724	0.4182
AHDC1	0.514001680441751	0.2682	0.3118	0.303	0.3646	0.6096	0.6836	0.4992	0.6358
UBR4	0.887637071798157	0.6222	0.9008	0.6142	0.8896	0.9064	0.5448	0.9578	0.6384
HP1BP3	0.30796736853434	0.8262	0.6958	0.6016	0.521	0.9832	0.846	0.922	0.734
ATP5IF1	0.188433390753242	0.3074	0.3848	0.3052	0.3854	0.349	0.5036	0.2886	0.4208
EPHB2	0.492341037367941	0.9792	0.7884	0.978	0.7656	0.9354	0.9604	0.9466	0.961
SRRM1	0.33964703114808	0.1816	0.1672	0.1754	0.1646	0.5008	0.5654	0.4904	0.5528
RPL11	0.0636941140367018	0.1272	0.1126	0.0367	0.0368	0.187	0.1968	0.0752	0.0798
EYA3	0.734022945574056	0.3698	0.4372	0.3946	0.4772	0.0763	0.1074	0.0725	0.1052
NBL1	0.0157992168110182	0.1336	0.0902	0.0999	0.0688	0.304	0.2572	0.198	0.2036
PINK1	0.700122456758435	0.83	0.9236	0.7988	0.8596	0.5202	0.6048	0.4716	0.544
ATP13A2	0.00967012450923647	0.141	0.1792	0.08	0.1004	0.1102	0.1058	0.0475	0.0371
CAMK2N1	0.346064951611146	0.4374	0.3738	0.3788	0.3412	0.655	0.7352	0.6606	0.7428
LUZP1	0.69207353460602	0.4164	0.4924	0.5034	0.5474	0.8658	0.8624	0.7964	0.7886
TRNAU1AP	0.746675590943216	0.941	0.9814	0.9972	0.9522	0.7452	0.8614	0.7312	0.8868
TMEM50A	0.794095725443186	0.312	0.4398	0.2866	0.3874	0.4774	0.1906	0.5752	0.216
SRSF10	0.713776094185817	0.9834	0.9906	0.9512	0.9812	0.7194	0.1324	0.6128	0.1258
PHACTR4	0.914640619855712	0.443	0.4024	0.3766	0.3544	0.3282	0.391	0.2772	0.38
MACO1	0.648917183775543	0.6826	0.5176	0.5812	0.4842	0.9402	0.7542	0.9096	0.7276
NBPF1	0.852007764001533	0.987	0.8358	0.9798	0.8612	0.7014	0.7514	0.74	0.8102
UQCRHL	0.219262274014882	0.1378	0.1594	0.1116	0.144	0.6576	0.643	0.644	0.6316
SCMH1	0.366283340680111	0.5066	0.617	0.5164	0.713	0.2032	0.2574	0.1038	0.23
NCDN	0.345718407316598	0.5446	0.4714	0.607	0.4626	0.734	0.8736	0.759	0.9076
KPNA6	0.154256765047659	0.1348	0.0801	0.1536	0.1002	0.6146	0.6226	0.5234	0.5868
THRAP3	0.201688252366925	0.8902	0.6872	0.8828	0.6174	0.9546	0.4674	0.9844	0.439
NFYC	0.765806162044322	0.9214	0.9968	0.9412	0.9642	0.7808	0.5636	0.7912	0.526
EIF2B3	0.959049519971022	0.6154	0.5402	0.596	0.4772	0.5656	0.4598	0.399	0.3026
SMAP2	0.750568580849697	0.6846	0.552	0.6678	0.5118	0.8546	0.6642	0.6782	0.4788
MAST2	0.464990189142166	0.8538	0.6944	0.6852	0.6316	0.8976	0.7264	0.899	0.7048
DLGAP3	0.754771139356899	0.3682	0.434	0.513	0.584	0.951	0.614	0.9282	0.6824
SFPQ	0.769776951415513	0.9158	0.7476	0.9556	0.7466	0.7498	0.6344	0.357	0.3226
HPCAL4	0.512747217056172	0.9848	0.752	0.9586	0.745	0.9902	0.6536	0.9492	0.5676
RLF	0.0652314793387417	0.094	0.1948	0.0543	0.164	0.5912	0.6802	0.5998	0.6768
ATP6V0B	0.275689842173081	0.1792	0.2122	0.2842	0.3184	0.1176	0.1674	0.1116	0.164
ERI3	0.822480829254704	0.543	0.4914	0.5052	0.4872	0.5786	0.383	0.5732	0.4438
PRDX1	0.632149192077455	0.9254	0.7746	0.817	0.6466	0.837	0.8676	0.915	0.9738
ZCCHC17	0.586633946400218	0.6804	0.7216	0.5294	0.5812	0.4906	0.2704	0.5674	0.3274
KHDRBS1	0.980965740033	0.9816	0.8118	0.9964	0.9314	0.6094	0.5166	0.458	0.4816
CSMD2	0.561384368095721	0.5432	0.5434	0.477	0.494	0.3238	0.2836	0.3252	0.259
HPCA	0.00100724629904321	0.107	0.1224	0.0828	0.0976	0.3964	0.4536	0.4282	0.5106
AGO3	0.287449389764029	0.7256	0.6266	0.9528	0.8314	0.3882	0.201	0.4186	0.2586
ST3GAL3	0.56453578643392	0.4398	0.3892	0.4636	0.4202	0.9732	0.6954	0.96	0.6296
HIVEP3	0.367177820233915	0.5888	0.618	0.4778	0.57	0.1084	0.1768	0.0848	0.1768
MACF1	0.810382233234973	0.248	0.242	0.331	0.3398	0.6922	0.6858	0.6778	0.6854
PPT1	0.961414613328582	0.9038	0.7374	0.9352	0.7712	0.7658	0.4928	0.729	0.5188
NASP	0.304748097265728	0.6464	0.6416	0.7118	0.6988	0.1782	0.3504	0.2072	0.4108
PUM1	0.625408760554705	0.4524	0.277	0.5662	0.4156	0.8996	0.9652	0.974	0.8778
YARS1	0.858637826990199	0.487	0.2728	0.312	0.1606	0.6722	0.6604	0.3612	0.3282
PHC2	0.797212202877379	0.142	0.1726	0.1446	0.2354	0.8984	0.6648	0.8774	0.6418
AGO4	0.723966373774945	0.4444	0.5616	0.6062	0.7654	0.8928	0.6608	0.7718	0.5112
KIAA0319L	0.503306200111621	0.7118	0.6982	0.7952	0.7968	0.6204	0.5566	0.601	0.5468
RPS8	0.0925046854428376	0.1394	0.161	0.0855	0.1024	0.2218	0.2254	0.1026	0.1038
PTPRF	0.341872119469751	0.4502	0.4468	0.3098	0.3132	0.5014	0.3614	0.5582	0.36
ZMYM4	0.518432026054383	0.6864	0.7144	0.5686	0.557	0.9484	0.8768	0.7858	0.9348
GPBP1L1	0.00690023925099716	0.0273	0.0611	0.0159	0.0411	0.1732	0.5092	0.1014	0.6394
BSDC1	0.261546409257947	0.5038	0.5866	0.4228	0.5626	0.4918	0.3182	0.235	0.1794
ZSWIM5	0.0402160138088795	0.3958	0.2434	0.2896	0.1638	0.351	0.4308	0.3242	0.4356
SYNC	0.570461432118242	0.684	0.5568	0.6234	0.4326	0.4002	0.2426	0.2952	0.145
RBBP4	0.332064402897082	0.0394	0.0844	0.0386	0.1042	0.3592	0.1326	0.4334	0.1854
MEAF6	0.197219569463312	0.4616	0.4154	0.3584	0.3242	0.596	0.682	0.6044	0.6966
NDUFS5	0.919175886377647	0.6776	0.7402	0.7324	0.785	0.459	0.5128	0.4444	0.4968
UQCRH	0.26063095139017	0.2156	0.2084	0.2428	0.274	0.536	0.4904	0.5138	0.4746
MARCKSL1	0.787663369510088	0.602	0.539	0.6776	0.5694	0.5022	0.2886	0.2578	0.225
ZBTB8OS	0.257701609715085	0.3608	0.3716	0.2302	0.2572	0.181	0.1432	0.0301	0.062
CCDC30	0.189759409494705	0.9092	0.9288	0.921	0.9314	0.272	0.3154	0.2796	0.3406
RNF220	0.447244290392613	0.5162	0.602	0.5398	0.6024	0.2834	0.426	0.3008	0.4326
FOXJ3	0.2871580856467	0.2232	0.3164	0.19	0.2592	0.727	0.538	0.6136	0.4088
INPP5B	0.389653082398799	0.777	0.667	0.7114	0.6184	0.9722	0.9364	0.9748	0.86
_ENSG00000228436	0.485050732118724	0.7488	0.7818	0.7674	0.7768	0.6198	0.9426	0.5288	0.8612
LRRC7	0.884431651574517	0.8164	0.942	0.8576	0.9308	0.9716	0.8796	0.935	0.8002
NRDC	0.626204611549442	0.4542	0.4614	0.3156	0.3804	0.7846	0.5108	0.6056	0.3184
MKNK1	0.836477708909765	0.7938	0.9162	0.9476	0.9778	0.1584	0.1468	0.1	0.171
EPS15	0.990208946127285	0.3184	0.2214	0.1934	0.1164	0.8314	0.8662	0.8208	0.8464
SCP2	0.597668979030693	0.1716	0.292	0.1616	0.2756	0.9012	0.7418	0.8618	0.8202
TMEM59	0.20860920555921	0.6218	0.5848	0.492	0.4042	0.9142	0.9668	0.9628	0.8386
DOCK7	0.336233837755713	0.1702	0.1918	0.2224	0.2648	0.5316	0.4678	0.2984	0.2862
DNAJC6	0.581032816759448	0.8218	0.5326	0.959	0.6388	0.8152	0.923	0.7904	0.841
SRSF11	0.209675538505375	0.5034	0.4018	0.38	0.3024	0.9748	0.8396	0.9704	0.6908
OSBPL9	0.537056001709295	0.6466	0.5464	0.778	0.6456	0.297	0.3138	0.2182	0.2676
ANKRD13C	0.667381135458492	0.9178	0.9298	0.693	0.8156	0.4698	0.5412	0.5082	0.6192
SGIP1	0.330067999753966	0.5806	0.4864	0.5326	0.4242	0.1936	0.1174	0.1118	0.0682
ECHDC2	0.056289235287069	0.2886	0.4594	0.2244	0.3902	0.8022	0.979	0.824	0.9776
RNF11	0.533989693428184	0.3708	0.3054	0.2756	0.1588	0.5052	0.535	0.402	0.4944
ATPAF1	0.642639164155948	0.8758	0.8098	0.7486	0.6936	0.887	0.8	0.8836	0.8472
ATG4C	0.677845252886155	0.4094	0.5804	0.3876	0.5928	0.2304	0.3066	0.2294	0.259
SPATA6	0.564707537604518	0.4396	0.4994	0.3602	0.4158	0.804	0.8782	0.7316	0.8774
ZRANB2	0.91777008761286	0.2194	0.269	0.197	0.2346	0.1912	0.2652	0.0933	0.123
PATJ	0.204987653518058	0.2492	0.407	0.1698	0.3602	0.2386	0.2916	0.144	0.2932
HOOK1	0.754887075857312	0.9492	0.6522	0.9142	0.5078	0.7376	0.4646	0.58	0.3602
BTF3L4	0.217181821094655	0.3092	0.4534	0.208	0.3516	0.7972	0.6256	0.7204	0.5168
TUT4	0.988368655354227	0.659	0.7324	0.7322	0.807	0.0471	0.0241	0.0281	0.0188
ITGB3BP	0.142722995368513	0.409	0.4358	0.3608	0.3802	0.1242	0.128	0.062	0.0678
ZFYVE9	0.533654296933547	0.7778	0.7018	0.9026	0.8432	0.7052	0.792	0.7184	0.8284
LRP8	0.730573279242426	0.665	0.6602	0.5086	0.5048	0.7506	0.5806	0.6288	0.5184
SSBP3	0.606678453791567	0.8382	0.7232	0.7552	0.679	0.8344	0.982	0.8808	0.9968
ELAVL4	0.406462326412414	0.5528	0.4088	0.5562	0.3954	0.8438	0.9646	0.8944	0.9956
ZYG11B	0.831289568417335	0.3384	0.2842	0.421	0.3932	0.5906	0.8026	0.5646	0.854
USP24	0.755617648604128	0.8522	0.6598	0.9162	0.6558	0.5126	0.4796	0.3478	0.334
PRKAA2	0.82413596421127	0.3276	0.394	0.336	0.3776	0.8974	0.6786	0.8482	0.6314
JAK1	0.42140654264148	0.1498	0.1976	0.1254	0.2102	0.6728	0.4288	0.4338	0.2188
RAVER2	0.677853499072376	0.7812	0.5302	0.7406	0.5112	0.8094	0.657	0.8106	0.674
NFIA	0.404682580435411	0.1288	0.226	0.0972	0.1792	0.8102	0.3034	0.6502	0.1628
MYSM1	0.258355362537144	0.7502	0.7014	0.6742	0.5822	0.7902	0.398	0.759	0.4386
TM2D1	0.494025050852064	0.332	0.3844	0.328	0.3544	0.7008	0.534	0.7256	0.5104
NEGR1	0.36352340693392	0.4344	0.2958	0.3688	0.2668	0.9962	0.7494	0.9626	0.638
FGGY	0.537388374466029	0.8578	0.948	0.8588	0.8992	0.903	0.9034	0.8024	0.8044
DAB1	0.673364836989248	0.5636	0.9032	0.5652	0.8864	0.0863	0.075	0.0694	0.0536
PDE4B	0.956870916427787	0.9198	0.6622	0.9162	0.6112	0.7242	0.5612	0.734	0.532
FAF1	0.382316618650293	0.5536	0.7058	0.4048	0.556	0.0305	0.0158	0.0284	0.0113
AGBL4	0.615783672499346	0.7652	0.8318	0.6824	0.7502	0.665	0.5754	0.5696	0.494
MIER1	0.249379752133769	0.6156	0.7922	0.5626	0.7926	0.3812	0.346	0.365	0.3396
EFCAB7	0.642802999905359	0.6556	0.7788	0.6146	0.7374	0.2504	0.315	0.0845	0.1638
_ENSG00000036549	0.659340215275229	0.1958	0.1158	0.2602	0.1488	0.457	0.4402	0.1898	0.2092
COL11A1	0.691057398062789	0.5174	0.5682	0.6138	0.6744	0.1976	0.1492	0.1528	0.0828
PKN2	0.874070868124635	0.9536	0.7904	0.8902	0.7374	0.7656	0.494	0.7656	0.4486
EVI5	0.23951935067768	0.6548	0.8154	0.5172	0.6922	0.8416	0.8496	0.8322	0.8204
USP33	0.766585390809046	0.8356	0.786	0.9066	0.8216	0.6618	0.5416	0.5764	0.5098
SH3GLB1	0.601006062278044	0.9442	0.914	0.9838	0.9136	0.5492	0.2916	0.3194	0.2178
ACADM	0.47684912055132	0.997	0.9672	0.8954	0.8378	0.923	0.9134	0.8146	0.7842
ST6GALNAC5	0.0333014534071882	0.557	0.7978	0.4992	0.7712	0.2784	0.1842	0.192	0.106
ADGRL2	0.162822991052722	0.3018	0.2758	0.3536	0.3626	0.8458	0.402	0.7088	0.2196
SSX2IP	0.936775913819982	0.7262	0.919	0.6602	0.9006	0.637	0.9378	0.5622	0.9104
ABCD3	0.978213275230698	0.5464	0.4184	0.6812	0.5568	0.8006	0.5294	0.605	0.363
PTBP2	0.825405866121452	0.4072	0.6882	0.2842	0.6218	0.2038	0.0715	0.0358	0.0137
PLPPR5	0.825256273089334	0.8918	0.8404	0.8902	0.819	0.7808	0.7468	0.6256	0.6348
PLPPR4	0.497604108893917	0.5932	0.7102	0.4486	0.6326	0.8992	0.7976	0.853	0.7444
OLFM3	0.867590818351107	0.6082	0.8158	0.6938	0.895	0.2472	0.1102	0.1638	0.0471
RPL5	0.113196902306855	0.1578	0.1566	0.023	0.0533	0.3164	0.2836	0.1498	0.1306
ODF2L	0.679363367566006	0.6908	0.6798	0.6346	0.6738	0.7952	0.542	0.8002	0.4266
LRRC39	0.614017498714482	0.6818	0.395	0.5638	0.2816	0.6364	0.4878	0.4886	0.3778
ZNF644	0.595884330298468	0.795	0.8376	0.7594	0.7862	0.8322	0.8432	0.4856	0.5636
RPAP2	0.466911850664567	0.2108	0.4376	0.1976	0.4092	0.6374	0.8304	0.603	0.9008
TTLL7	0.0990114105500278	0.0606	0.0874	0.0764	0.1078	0.7334	0.4242	0.4622	0.1782
FNBP1L	0.124809915273906	0.2956	0.4894	0.3006	0.5444	0.1836	0.2194	0.116	0.1528
GIPC2	0.776388198895476	0.2336	0.1202	0.2292	0.137	0.49	0.4432	0.4372	0.362
SLC44A5	0.523823149552364	0.439	0.2484	0.4152	0.26	0.882	0.6948	0.7876	0.588
RPL7P9	0.125038551968372	0.3506	0.3072	0.2918	0.2602	0.188	0.1984	0.074	0.0717
PRKACB	0.993769479962435	0.8744	0.7702	0.8304	0.7662	0.9434	0.7952	0.9512	0.688
PIGK	0.424979673838423	0.581	0.6994	0.5324	0.711	0.9832	0.996	0.9868	0.9846
LMO4	0.36423313671403	0.706	0.9966	0.6412	0.9928	0.6904	0.8172	0.5726	0.7392
MTF2	0.680455339132389	0.8712	0.9744	0.679	0.8956	0.1238	0.1322	0.0886	0.0759
DDAH1	0.594653041535707	0.9576	0.6122	0.935	0.5476	0.669	0.0662	0.596	0.0548
HS2ST1	0.386671011076235	0.367	0.4288	0.3878	0.4204	0.2214	0.2802	0.1918	0.2684
AK5	0.852635128909147	0.6612	0.7872	0.7078	0.8028	0.3396	0.337	0.1924	0.2486
DIPK1A	0.0816945873453295	0.1076	0.1556	0.1444	0.1908	0.2082	0.7874	0.1944	0.6872
MFSD14A	0.692645402681408	0.9716	0.6656	0.8934	0.605	0.4958	0.6274	0.4664	0.6694
FUBP1	0.350975290219581	0.7652	0.7366	0.834	0.7792	0.7838	0.7338	0.575	0.5284
ZNF326	0.598122024939758	0.494	0.739	0.5166	0.7446	0.1532	0.0203	0.0187	0.0101
HFM1	0.479193312496654	0.3564	0.34	0.3442	0.3488	0.5998	0.3974	0.4446	0.3354
AGL	0.220729919699335	0.158	0.2018	0.1836	0.245	0.675	0.8504	0.6308	0.8354
SLC30A7	0.963762760644716	0.7304	0.6636	0.743	0.6434	0.9434	0.8312	0.8614	0.732
GLMN	0.382066947260823	0.4726	0.4272	0.4376	0.3344	0.8212	0.8866	0.8508	0.956
ERICH3	0.606735166030722	0.4864	0.5292	0.5456	0.655	0.9186	0.9982	0.8874	0.979
MIGA1	0.601677363415613	0.5856	0.7746	0.5496	0.7162	0.916	0.9174	0.971	0.82
SELENOF	0.194640768435198	0.1406	0.085	0.216	0.1372	0.9268	0.9662	0.9752	0.9394
ST6GALNAC3	0.508712263793655	0.21	0.3202	0.2382	0.3598	0.0175	0.0054	0.0148	0.0037
RNPC3	0.10433085170828	0.0879	0.1206	0.0619	0.0869	0.2076	0.1744	0.1148	0.1362
DPYD	0.438608007792375	0.2846	0.4528	0.2516	0.419	0.4302	0.2298	0.352	0.169
BTBD8	0.196818375927389	0.262	0.285	0.0936	0.1346	0.0539	0.0217	0.0309	0.0198
LRRC8B	0.141318721043128	0.5312	0.6238	0.6088	0.6744	0.5708	0.6142	0.346	0.5246
CCDC18-AS1	0.399009962676406	0.4652	0.3656	0.5092	0.4146	0.2568	0.262	0.0537	0.1102
SLC44A3-AS1	0.947495105106254	0.7264	0.9284	0.7984	0.9928	0.2106	0.0804	0.0898	0.0815
_ENSG00000224550	0.988793829085605	0.8328	0.9762	0.6942	0.8542	0.8676	0.863	0.9802	0.9622
MIR137HG	0.334901895262285	0.807	0.4902	0.7572	0.4824	0.9226	0.7058	0.8154	0.5702
_ENSG00000232825	0.524287075061432	0.9772	0.5794	0.9876	0.6426	0.4064	0.4072	0.4156	0.4564
ST7L	0.991895518557298	0.1946	0.1646	0.2534	0.2214	0.005	0.0119	0.0056	0.0177
CSDE1	0.588714878625954	0.9476	0.8674	0.9732	0.8754	0.788	0.9672	0.789	0.9906
SARS1	0.311500086640862	0.5428	0.5566	0.491	0.4452	0.851	0.7564	0.9512	0.8466
GNAI3	0.46337035582638	0.6244	0.462	0.4962	0.3822	0.717	0.4706	0.6128	0.298
RSBN1	0.572725757003981	0.8306	0.7896	0.841	0.8114	0.9272	0.931	0.938	0.9002
MAGI3	0.834882985534948	0.5958	0.4574	0.5452	0.3914	0.2406	0.1266	0.2034	0.1442
WDR47	0.849631143256702	0.8376	0.9344	0.8424	0.926	0.7958	0.845	0.7956	0.7258
KIAA1324	0.934358941474247	0.7282	0.8956	0.8554	0.9338	0.7472	0.936	0.7308	0.8916
ATP5PB	0.513816917540552	0.1114	0.0981	0.1432	0.1284	0.4146	0.1934	0.4262	0.1882
RAP1A	0.795554202090959	0.5896	0.9038	0.596	0.9412	0.1294	0.0511	0.0733	0.0261
CAPZA1	0.188309247468891	0.1412	0.2634	0.1152	0.1956	0.8682	0.6732	0.8332	0.6068
PHTF1	0.497375213984045	0.2972	0.3552	0.1998	0.2328	0.911	0.8926	0.8618	0.947
SORT1	0.788888350206462	0.6302	0.6662	0.7116	0.7694	0.8278	0.6376	0.8262	0.6348
LAMTOR5	0.851109431986947	0.6694	0.7482	0.715	0.8348	0.5272	0.457	0.5184	0.423
CEPT1	0.313904470228322	0.592	0.781	0.4908	0.6566	0.6658	0.7096	0.457	0.5776
IGSF3	0.780830893770991	0.8064	0.6718	0.826	0.7312	0.4782	0.5268	0.4872	0.504
CELSR2	0.643631797140037	0.6994	0.9106	0.8392	0.9886	0.6188	0.734	0.5476	0.7296
HIPK1	0.79288892012378	0.689	0.6546	0.6046	0.5816	0.8636	0.6334	0.7186	0.429
ATP1A1	0.834531144731867	0.7574	0.8942	0.792	0.9122	0.4586	0.5912	0.424	0.569
AHCYL1	0.528429968453252	0.7372	0.9466	0.6916	0.8552	0.8962	0.6648	0.7674	0.5178
KCND3	0.21621911110094	0.1684	0.2004	0.1448	0.1874	0.1076	0.076	0.1272	0.1092
SRGAP2C	0.310904240898737	0.6812	0.8894	0.65	0.9224	0.8456	0.7884	0.8222	0.7788
SRGAP2B	0.297419850643557	0.417	0.329	0.2266	0.1506	0.8762	0.8194	0.9128	0.8398
SLC6A17	0.284698436545273	0.3358	0.3394	0.1038	0.1984	0.4638	0.4908	0.4012	0.507
TRIM33	0.767752375009998	0.72	0.8176	0.6652	0.8036	0.8114	0.7242	0.805	0.6278
MAN1A2	0.631916846341827	0.5778	0.4514	0.5204	0.4358	0.7196	0.7976	0.704	0.8274
_ENSG00000223804	0.727108899764214	0.621	0.4952	0.3268	0.2836	0.531	0.4242	0.2164	0.1438
_ENSG00000224363	0.947911727902674	0.6022	0.4914	0.6794	0.5918	0.7256	0.7694	0.7424	0.8022
SLC16A1-AS1	0.344360657646782	0.8584	0.8994	0.9546	0.9158	0.2684	0.2286	0.1826	0.1506
LINC02798	0.227290640407961	0.5034	0.2994	0.4624	0.2878	0.8908	0.6576	0.7232	0.4138
RNF115	0.626893231066813	0.9056	0.7684	0.8718	0.6948	0.9118	0.7142	0.8182	0.6274
_ENSG00000274642	0.849255287313626	0.8704	0.875	0.9252	0.8636	0.3454	0.3032	0.399	0.3618
HYDIN2	0.395136998984788	0.4916	0.4748	0.2732	0.288	0.7614	0.9092	0.7266	0.7996
ASH1L	0.219005695525648	0.1274	0.195	0.1548	0.226	0.0306	0.0214	0.0376	0.0213
GON4L	0.137260239947656	0.2768	0.403	0.2426	0.3612	0.9318	0.7828	0.82	0.652
MEF2D	0.636949741652603	0.286	0.2916	0.2654	0.2654	0.7338	0.7064	0.6854	0.6712
C1orf61	0.651643447790087	0.7704	0.8488	0.6986	0.7948	0.4446	0.3922	0.3594	0.2832
DAP3	0.943731855831768	0.8208	0.5572	0.7954	0.5616	0.8722	0.9214	0.9144	0.9804
ARHGEF11	0.357654635778968	0.7384	0.9544	0.8104	0.991	0.4194	0.4102	0.4486	0.486
SYT11	0.636944483154737	0.519	0.309	0.4964	0.2934	0.8286	0.5048	0.8398	0.5852
VPS45	0.29744445117528	0.4646	0.3992	0.5366	0.4984	0.367	0.2114	0.2822	0.1826
SNX27	0.29557104695247	0.421	0.5756	0.4556	0.6398	0.952	0.88	0.9914	0.8108
PIP5K1A	0.769445467012323	0.9392	0.5584	0.9072	0.5426	0.385	0.4226	0.338	0.4604
ENSA	0.266442764478493	0.8422	0.8612	0.77	0.7902	0.5844	0.4802	0.5688	0.4444
ARNT	0.37481873782498	0.6506	0.8456	0.57	0.7536	0.443	0.6162	0.4656	0.6618
POGZ	0.913235025689847	0.9226	0.9552	0.9718	0.9736	0.2044	0.0791	0.0724	0.0287
TPM3	0.907081301036396	0.5378	0.4194	0.535	0.448	0.8346	0.6748	0.8986	0.665
GATAD2B_ENSG00000143614	0.523724223410808	0.6484	0.704	0.6436	0.7406	0.2504	0.2446	0.1678	0.1592
SV2A	0.418980455164407	0.742	0.739	0.8702	0.8514	0.5094	0.7066	0.4988	0.7134
CELF3	0.571093714355152	0.413	0.434	0.3524	0.3538	0.6284	0.6496	0.5316	0.5934
ADAR	0.918392954960432	0.7568	0.986	0.6466	0.897	0.739	0.7316	0.704	0.749
FDPS	0.594168663687453	0.3596	0.61	0.3594	0.6266	0.4606	0.3024	0.378	0.2382
RPRD2	0.564199044504098	0.7804	0.915	0.7458	0.8822	0.481	0.3552	0.3578	0.2302
CCT3	0.793995511160379	0.7152	0.7162	0.6364	0.6484	0.532	0.353	0.3998	0.2442
PDE4DIP	0.12425955170964	0.031	0.0457	0.0422	0.0533	0.5428	0.4272	0.5142	0.425
